Job Title,Institution,Is Fintech Job,financial,customer,manage,risk,technology,investment,market,bank,asset,data,capital,regulatory,business,service,lending,system,information,fintech,product,model,solution,credit,development,loan,security,analytic,process,firm,experience,operation,share,project,order,audit,api,account,ai,sales
Lead Representative NS  Fund/Client Accounting,BNY Mellon,1,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0,0,2,0,10,12,0
Lead Info Security Analyst- Forensics,BNY Mellon,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,4,0,0,0,0,0,1,0,8,0,0,1,4,6,0,2,0,0,0,0,1,0
Ld Rep  Client Processing- Mutual Funds,BNY Mellon,1,1,0,3,1,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,2,1,0
Sr. Rep  Client Processing,BNY Mellon,1,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,2,0,0,2,0,1,0,0,0,0,0,4,1,2,1,0,0,0,0,0,5,3,0
Lead Analyst  Client Processing,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0,2,0,1,0,0,1,3,1,2,0,0,0,0,0,0,0,1,0
Senior Analyst  Client Processing,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,0,0,3,1,2,0,1,0,0,1,3,1,2,0,0,0,0,0,0,1,2,0
Senior Specialist Developer - Monitoring Engineer,BNY Mellon,1,1,0,0,0,1,0,0,0,0,1,0,0,4,2,0,2,1,0,0,0,1,0,4,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0
Lead Analyst  Client Processing,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0,2,0,1,0,0,1,3,1,2,0,0,0,0,0,0,0,1,0
Senior Representative  Client Processing,BNY Mellon,1,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,2,0,0,2,0,1,0,0,0,0,0,4,1,2,1,0,0,0,0,0,5,3,0
Intermediate Representative  Fund/Client Accounting,BNY Mellon,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,8,4,0
Rep  Tax Reporting Compl,BNY Mellon,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0
Senior Analyst  Client Service,BNY Mellon,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,1,0,0,0,1,0,0,0,1,1,5,2,0,0,0,0,0,1,0,0
Ld Analyst  Product Management,BNY Mellon,1,1,0,5,1,0,0,8,0,0,2,0,1,3,1,0,0,0,0,10,0,0,0,2,0,0,0,1,2,6,2,0,0,0,0,0,0,3,3
Lead Analyst  Transition Management - FX,BNY Mellon,1,1,0,6,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,3,1,8,3,0,4,1,0,0,3,4,0
Inter. Rep  Middle Office,BNY Mellon,1,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,3,4,0
Clerk  Lockbox Management,BNY Mellon,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,2,0
Senior Representative  Client Processing (Derivatives),BNY Mellon,1,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,2,0,0,2,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,5,3,0
LeadAnalyst Fund/ClientAccting,BNY Mellon,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,7,0,0
Senior Analyst  Business Technology Liaison,BNY Mellon,1,0,0,0,1,1,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,3,1,0,0,0,0,0,0,4,0
Rep  Corporate Actions,BNY Mellon,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,2,8,0
Rep  Client Processing,BNY Mellon,1,0,0,0,2,2,0,2,0,0,4,0,0,2,2,0,8,4,0,4,0,2,0,0,0,0,0,6,0,4,2,0,0,0,0,0,8,2,0
SrGrpMgr  TPGov,BNY Mellon,1,0,0,11,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,1,0,0,1,0,0,0,3,1,3,0,0,1,0,0,0,0,6,0
Lead Analyst Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,2,0,2,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,2,5,1,0,1,0,0,0,15,3,0
Lead Representative NS  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,3,0,1,0,0,1,0,0,1,5,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,4,1,4,2,0,1,0,1,0,16,10,0
Lead Representative NS  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,3,0,1,0,0,1,0,0,1,5,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,4,1,4,2,0,1,0,1,0,16,10,0
Lead Representative NS  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,3,0,1,0,0,1,0,0,1,5,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,4,1,4,2,0,1,0,1,0,16,10,0
Lead Representative NS  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,3,0,1,0,0,1,0,0,1,5,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,4,1,4,2,0,1,0,1,0,16,10,0
Lead Analyst  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,2,0,2,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,2,5,1,0,1,0,0,0,15,3,0
Representative  Cash Mgmt,BNY Mellon,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,4,1,3,1,0,0,0,0,0,1,0,0
Lead Analyst Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,2,0,2,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,2,5,1,0,1,0,0,0,15,3,0
Specialist  Fund/Client Accounting- Real Estate Accounting,BNY Mellon,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,7,0,0
Prj't Lead App Dev,BNY Mellon,1,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,2,0,0,0,0,4,0
Senior. Representative   Client Services - Corporate Trust,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0
InterRep DataMgtQuantAnalysis,BNY Mellon,1,1,1,2,0,0,0,1,0,0,10,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0
Manager - Application Support,BNY Mellon,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
Lead - Process Improvement,BNY Mellon,1,4,0,2,0,1,2,2,0,2,0,0,0,3,4,0,0,0,0,1,0,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0
Sr. Rep  Client Processing- Buy-Ins,BNY Mellon,1,0,0,0,1,1,0,0,0,0,1,0,1,2,2,0,2,0,0,2,0,1,0,0,0,0,0,4,1,2,1,0,0,0,0,0,5,3,0
Sr. Specialist  Business Technology Liaison-Project Manager,BNY Mellon,1,0,0,1,2,5,0,0,0,0,0,0,1,11,0,0,3,1,0,0,1,1,0,4,0,0,0,2,1,4,1,0,5,0,0,0,1,4,0
Sr. Specialist  Program & Project Management,BNY Mellon,1,0,0,7,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,16,0,0,0,0,6,0
Junior Investment Strategist,BNY Mellon,1,0,0,3,1,0,7,5,1,4,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,1,4,2
Senior Analyst  Reg Admin/Filings,BNY Mellon,1,1,0,2,0,0,0,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,1,0
Specialist  Tax Reporting Compliance,BNY Mellon,1,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0
Executive Assistant,BNY Mellon,1,0,0,9,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Executive Assistant,BNY Mellon,1,0,0,9,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,1,0,1,0,1,0,0,0,2,1,2,1,0,5,1,0,0,2,12,0
Specialist  Client Service,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,0,2,0,0,0,1,0,0,0,1,1,5,2,0,0,0,0,0,1,0,0
Sr Rep  Reg Analysis & Reporting,BNY Mellon,1,0,1,3,0,0,0,1,0,0,13,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,3,0
Representative  Client Service,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,4,0
Senior Analyst  Data Management & Quantitative Analysis,BNY Mellon,1,1,0,2,2,2,0,0,0,1,5,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0
Ld Analyst  Product Management,BNY Mellon,1,1,0,4,1,0,0,7,0,0,2,0,1,2,1,0,0,0,0,10,0,0,0,2,0,0,0,1,2,4,1,0,0,0,0,0,0,3,3
Specialist Telecom Consultant (Cisco Voice Engineer),BNY Mellon,1,2,1,0,0,3,0,1,0,0,2,0,0,2,7,0,5,0,0,2,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
Analyst  Fund/Client Accting,BNY Mellon,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0
Sr. Rep  Corporate Actions - Reorganization,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,2,1,0
Corporate Actions Administrator - Entry Level,BNY Mellon,1,1,1,3,0,0,0,1,1,1,10,0,0,1,0,0,1,3,0,0,1,1,0,1,0,1,1,3,0,2,0,0,0,0,0,0,2,9,0
Senior Analyst  Middle Office,BNY Mellon,1,1,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,10,0,2,1,1,1,1,0,0,1,5,0
Team Ld  Client Processing,BNY Mellon,1,1,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,4,0,2,1,0,0,0,0,0,1,3,0
Rep  AML/Prevention/KYC,BNY Mellon,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,1,1,0
Sr. Rep  Reconciliation,BNY Mellon,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,3,2,0,0,0,0,0,2,4,0
Group Manager  Client Services - Markets Collateral Management and Segregation,BNY Mellon,1,0,0,5,1,0,0,3,0,1,0,2,0,2,2,0,0,0,0,1,0,2,0,2,0,0,0,3,0,3,4,0,0,0,0,2,0,8,0
Lead Developer *,BNY Mellon,1,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,7,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0
Sr. Rep  Corporate Actions- Dividends,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,2,1,0
Third Party Governance (TPG)  Process Design & Automation Analyst,BNY Mellon,1,2,0,7,3,1,0,0,1,0,4,0,1,5,1,0,4,1,0,0,0,2,0,1,0,0,0,5,1,2,1,0,2,0,0,0,0,2,0
Intermediate  Representative  Client Service - ISG Custody Admin ( Everett  MA),BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,2,0
Sr.Specialist Info Sec Analyst- IAM Principal,BNY Mellon,1,5,1,3,1,2,2,2,0,2,1,0,0,4,5,0,0,3,0,0,0,2,0,1,0,5,0,0,1,4,1,0,0,0,0,0,0,2,0
LdAnalyst  SolutionsConsulting,BNY Mellon,1,0,0,1,0,1,0,3,0,0,1,0,1,3,0,0,0,1,0,1,0,8,0,2,0,0,0,0,6,6,0,1,3,0,0,0,0,7,0
Specialist Business Analysis Consultant,BNY Mellon,1,1,0,3,0,2,0,0,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,4,0,0,0,5,1,4,1,0,4,0,0,0,0,3,0
Sr. Rep  Bus Tech Liaison,BNY Mellon,1,0,0,0,1,5,0,0,0,0,2,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,0,5,0
Specialist  Trading Services,BNY Mellon,1,1,0,2,2,1,1,0,0,0,3,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,3,0,0,0,2,0
IntRep  Compl&Control (Intermediate Representative  Fraud Detection/Surveillance),BNY Mellon,1,1,0,1,2,0,0,0,0,0,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,0,0,0,1,0,0,2,0
Sr. Group Manager  Global Business Change-Onboarding,BNY Mellon,1,2,0,12,1,0,0,0,0,2,0,0,1,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0,1,6,0,0,6,0,0,0,1,2,0
Lead Developer,BNY Mellon,1,3,0,1,0,5,1,0,1,1,0,0,2,3,3,0,2,0,0,1,0,5,0,4,0,0,0,2,0,5,0,0,1,1,0,0,0,4,0
Marketing Data Analyst  Digital Analytics Team,BNY Mellon,1,1,0,2,0,0,0,4,0,0,7,0,0,3,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,4,0,0,3,0,0,0,0,8,0
Lead Analyst  Client Processing,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0,2,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,1,0
Sr Analyst  Fund/ClientAccting,BNY Mellon,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,6,0,0
Grp Mgr  Client Processing,BNY Mellon,1,1,0,12,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,13,0,0,0,0,2,0
Sr. Analyst  Enterprise Relationship Management,BNY Mellon,1,1,1,0,0,0,0,1,0,1,4,0,0,5,3,0,0,4,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,11,1
Specialist Business Process Analyst - Software Asset Management,BNY Mellon,1,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,1,0,1,0,1,0,0,0,12,2,3,1,0,3,0,0,0,0,6,0
Global Head of Client Communications  Incident and Cyber,BNY Mellon,1,2,0,4,0,0,0,1,1,0,2,0,0,5,1,0,0,4,0,0,1,0,0,1,0,0,1,0,4,6,0,1,0,1,0,0,0,4,0
Sr Principal  Admin & Planning (Chief Administrative Officer  Communications),BNY Mellon,1,1,0,6,2,0,0,0,0,0,0,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,5,1,3,0,0,4,0,1,0,0,6,0
Specialist  Financial Planning & Analysis,BNY Mellon,1,1,0,3,0,1,0,0,0,0,1,0,0,2,1,0,3,1,0,0,0,0,0,1,0,0,0,5,1,3,0,0,0,0,0,0,0,9,0
Principal Metrics Analyst,BNY Mellon,1,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2,0
Specialist Developer,BNY Mellon,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,0,4,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0
Sr. Specialist Developer,BNY Mellon,1,1,0,0,0,1,0,0,0,0,1,0,0,4,2,0,2,1,0,0,0,1,0,4,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0
Java Developer,BNY Mellon,1,1,0,1,0,3,0,3,0,0,2,1,0,0,3,0,6,0,0,1,0,3,0,6,0,0,1,2,1,4,0,0,2,0,0,1,0,1,0
Specialist  Reg Oversight Mgmt,BNY Mellon,1,0,0,7,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,1,0,0,1,0
Representative  Middle Office,BNY Mellon,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,2,0,0,0,0,5,0
Rep  Data Trans  Integ & Qual,BNY Mellon,1,0,1,1,1,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,1,0
Inter.Rep  Reconciliation,BNY Mellon,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,1,0,0,2,3,0
Technician  Document Custody,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0
Inter.Rep  Reconciliation,BNY Mellon,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,1,0,0,2,3,0
Intermediate Rep  Billing,BNY Mellon,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0
Sr. Specialist  Business Technology Liaison-Project Manager,BNY Mellon,1,0,0,1,2,5,0,0,0,0,0,0,1,11,0,0,3,1,0,0,1,1,0,4,0,0,0,2,1,4,1,0,5,0,0,0,1,4,0
Rep  Client Processing,BNY Mellon,1,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,4,2,0,2,0,1,0,0,0,0,0,3,1,2,1,0,0,0,0,0,4,1,0
Sr. Technician  Client Service,BNY Mellon,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,5,0
Representative  Client Service,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,4,0
Rep  Client Processing,BNY Mellon,1,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,4,2,0,2,0,1,0,0,0,0,0,3,1,2,1,0,0,0,0,0,4,1,0
Tech Lead QA & Testing,BNY Mellon,1,4,0,0,0,4,0,0,0,0,2,0,0,2,0,0,4,0,0,4,0,0,0,4,0,2,0,0,2,4,0,0,2,0,0,0,0,2,0
Snr.QA/Testing A'lyst,BNY Mellon,1,4,0,0,0,4,0,0,0,0,2,0,0,2,0,0,4,0,0,4,0,0,0,4,0,2,0,0,2,4,0,0,2,0,0,0,0,2,0
Lead Analyst  Client Service,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,2,0,0,0,1,0,0,0,1,0,5,2,0,0,0,0,0,1,0,0
HR Lead Advisor,BNY Mellon,1,4,0,4,0,0,2,2,0,2,0,0,0,1,4,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0
Inter. Rep  Client Processing,BNY Mellon,1,0,0,0,1,1,0,1,0,0,1,0,1,1,2,0,2,0,0,2,0,1,0,0,0,0,0,4,1,3,1,0,0,0,0,0,6,3,0
Sr. Specialist  Control,BNY Mellon,1,1,0,5,7,1,0,1,0,0,1,0,1,6,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0,2,0
Senior Analyst  Client Service,BNY Mellon,1,0,0,2,1,0,0,1,0,0,0,0,0,2,4,0,0,2,0,3,0,0,0,1,0,0,0,1,0,6,4,0,0,0,0,0,1,1,0
Analyst DataMgmtQuantAnalysis,BNY Mellon,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
Prj't Lead App Dev,BNY Mellon,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,0,0,0,0,0,0,0,1,0
Specialist  Trustee & Depository,BNY Mellon,1,4,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,2,7,0,1,4,0
Analyst  Client Service,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0
Princ'l Arch't Appl Dev,BNY Mellon,1,2,0,0,0,3,0,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,5,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0
Executive Assistant,BNY Mellon,1,0,0,8,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0,2,0,1,0,0,0,0,0,1,1,4,0,0,1,1,0,0,0,6,0
Senior Specialist  Financial Planning & Analysis,BNY Mellon,1,5,2,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5,0,0,2,0,0,1,1,2,0
Analyst Client Processing - Houston,BNY Mellon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0
Senior Specialist Systems Engineer/Programmer,BNY Mellon,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,3,1,2,0,0,3,0,0,0,0,1,0
Specialist Developer,BNY Mellon,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,0,4,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0
Principal BusPlanningAnalysis,BNY Mellon,1,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,4,0,5,1,0,0,0,0,0
Group Mgr  Fund/Client Accounting (Private Equity Fund Accounting and Waterfall Analysis),BNY Mellon,1,4,0,5,0,0,3,2,0,2,0,0,0,1,6,0,1,0,0,0,1,3,0,2,0,0,1,1,1,5,0,0,2,0,0,0,4,2,0
Sr Auditor- Investment Services,BNY Mellon,1,3,0,1,5,1,0,0,0,0,1,0,3,5,1,0,0,1,0,0,1,2,0,2,0,0,3,6,1,4,1,0,3,1,11,0,0,4,0
Intermediate Representative  Data Management & Quantitative Analysis,BNY Mellon,1,2,0,0,0,0,2,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,9,0
Prin  Corp Opl Risk,BNY Mellon,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,0
Senior Representative  Client Service (Derivatives),BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0
Java Web Developer (J2EE  Liferay),BNY Mellon,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0
Representative  Data Management and Quantitative Analysis,BNY Mellon,1,3,0,3,0,0,0,3,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,2,0,4,1,4,0,2,0,0,4,0,0,0,2,9,0
Inter. Rep  Client Processing,BNY Mellon,1,0,0,0,1,1,0,1,0,0,1,0,1,1,2,0,2,0,0,2,0,1,0,0,0,0,0,4,1,3,1,0,0,0,0,0,6,3,0
Sr. Java Web Developer (J2EE  Liferay),BNY Mellon,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0
Analyst  Fund/Client Accounting,BNY Mellon,1,2,0,2,0,0,0,1,0,0,3,0,0,0,3,0,1,2,0,1,0,0,0,1,0,0,2,0,0,1,2,0,2,0,0,0,3,9,0
Fund Administration Manager,BNY Mellon,1,0,0,3,2,0,2,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Compliance Monitoring Specialist,BNY Mellon,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,2,0
Specialist  Fund/Client Accounting (m/w/d),BNY Mellon,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,7,0,0
Group Manager  Middle Office,BNY Mellon,1,0,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,4,0
Mgr  Client Processing,BNY Mellon,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,2,3,0,0,0,0,0,1,3,0
Manager  Middle Office,BNY Mellon,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0
Representative  Billing,BNY Mellon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,2,0
Senior Analyst  Accounting,BNY Mellon,1,4,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,1,0,11,2,0
Senior Front-End Developer,BNY Mellon,1,0,0,1,0,3,0,0,0,0,5,0,0,1,2,0,1,2,0,0,0,0,0,7,0,0,0,6,0,3,0,0,2,0,0,0,0,4,0
InterRep DataMgtQuantAnalysis,BNY Mellon,1,1,1,2,0,0,0,1,0,0,10,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0
InterRep DataMgtQuantAnalysis,BNY Mellon,1,1,1,2,0,0,0,1,0,0,10,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0
Sr. Rep  DataTrans Integ&Qual,BNY Mellon,1,0,1,2,0,0,0,0,0,0,12,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,1,0
